Title,Description,Preconditions,Postconditions,Steps,Expected Result,Priority,Type,Tags,Suite,Automation Status,Automation Path,Execution Command
"[AUTO] Logs abre em /automacoes/logs sem erros","AUTO_DOC_ID: AUTO-E67BDCA124EB

Objetivo: documentar e validar o teste automatizado existente em testes/ui/automacoes/automation-studio.spec.ts:95.

Descrição funcional: Tela de Automacao › @case=TC-AUTO-009 Logs abre em /automacoes/logs sem erros. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Funcional na área UI / automacoes, camada UI, perfil Não específico.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/ui/automacoes/automation-studio.spec.ts

Comando: npx playwright test testes/ui/automacoes/automation-studio.spec.ts --project=chromium --workers=1 --reporter=list

Projects Playwright/Jest: chromium, quality-smoke

Requer navegador headed para validação visual: Sim

Dependências: navegador, servidor local Playwright","Ambiente disponível; dependências: navegador, servidor local Playwright; perfil: Não específico.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa e sessão
Resultado esperado: Garantir usuário/perfil necessário para UI / automacoes, servidor local disponível e dependências: navegador, servidor local Playwright.

2. Ação: Abrir a tela validada
Resultado esperado: Acessar manualmente a rota relacionada a UI / automacoes e aguardar carregamento completo sem erro visual.

3. Ação: Executar a ação principal
Resultado esperado: Reproduzir o cenário descrito pelo teste automatizado: Logs abre em /automacoes/logs sem erros.

4. Ação: Validar estado visual e permissões
Resultado esperado: Confirmar mensagens, menus, botões, dados exibidos, bloqueios e redirecionamentos esperados.

5. Ação: Registrar evidência
Resultado esperado: Anexar print, vídeo/trace se disponível e anotar usuário, perfil e massa usada.","O comportamento descrito em ""Tela de Automacao › @case=TC-AUTO-009 Logs abre em /automacoes/logs sem erros"" deve ocorrer sem divergência entre manual e automação.","Média","Funcional","qase-doc-viva,automacao-existente,playwright,ui,automacoes,case-TC-AUTO-009","Regressão > Documentação viva testes > UI > automacoes","Automatizado","testes/ui/automacoes/automation-studio.spec.ts","npx playwright test testes/ui/automacoes/automation-studio.spec.ts --project=chromium --workers=1 --reporter=list"
"[AUTO] Scripts abre em /automacoes/scripts sem erros","AUTO_DOC_ID: AUTO-3F888A1CA10B

Objetivo: documentar e validar o teste automatizado existente em testes/ui/automacoes/automation-studio.spec.ts:105.

Descrição funcional: Tela de Automacao › @case=TC-AUTO-010 Scripts abre em /automacoes/scripts sem erros. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Funcional na área UI / automacoes, camada UI, perfil Não específico.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/ui/automacoes/automation-studio.spec.ts

Comando: npx playwright test testes/ui/automacoes/automation-studio.spec.ts --project=chromium --workers=1 --reporter=list

Projects Playwright/Jest: chromium, quality-smoke

Requer navegador headed para validação visual: Sim

Dependências: navegador, servidor local Playwright","Ambiente disponível; dependências: navegador, servidor local Playwright; perfil: Não específico.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa e sessão
Resultado esperado: Garantir usuário/perfil necessário para UI / automacoes, servidor local disponível e dependências: navegador, servidor local Playwright.

2. Ação: Abrir a tela validada
Resultado esperado: Acessar manualmente a rota relacionada a UI / automacoes e aguardar carregamento completo sem erro visual.

3. Ação: Executar a ação principal
Resultado esperado: Reproduzir o cenário descrito pelo teste automatizado: Scripts abre em /automacoes/scripts sem erros.

4. Ação: Validar estado visual e permissões
Resultado esperado: Confirmar mensagens, menus, botões, dados exibidos, bloqueios e redirecionamentos esperados.

5. Ação: Registrar evidência
Resultado esperado: Anexar print, vídeo/trace se disponível e anotar usuário, perfil e massa usada.","O comportamento descrito em ""Tela de Automacao › @case=TC-AUTO-010 Scripts abre em /automacoes/scripts sem erros"" deve ocorrer sem divergência entre manual e automação.","Média","Funcional","qase-doc-viva,automacao-existente,playwright,ui,automacoes,case-TC-AUTO-010","Regressão > Documentação viva testes > UI > automacoes","Automatizado","testes/ui/automacoes/automation-studio.spec.ts","npx playwright test testes/ui/automacoes/automation-studio.spec.ts --project=chromium --workers=1 --reporter=list"
"[AUTO] Fluxos abre em /automacoes/fluxos sem erros","AUTO_DOC_ID: AUTO-D7DF99CFEC92

Objetivo: documentar e validar o teste automatizado existente em testes/ui/automacoes/automation-studio.spec.ts:115.

Descrição funcional: Tela de Automacao › @case=TC-AUTO-011 Fluxos abre em /automacoes/fluxos sem erros. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Fluxo completo na área UI / automacoes, camada UI, perfil Não específico.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/ui/automacoes/automation-studio.spec.ts

Comando: npx playwright test testes/ui/automacoes/automation-studio.spec.ts --project=chromium --workers=1 --reporter=list

Projects Playwright/Jest: chromium, quality-smoke

Requer navegador headed para validação visual: Sim

Dependências: navegador, servidor local Playwright","Ambiente disponível; dependências: navegador, servidor local Playwright; perfil: Não específico.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa e sessão
Resultado esperado: Garantir usuário/perfil necessário para UI / automacoes, servidor local disponível e dependências: navegador, servidor local Playwright.

2. Ação: Abrir a tela validada
Resultado esperado: Acessar manualmente a rota relacionada a UI / automacoes e aguardar carregamento completo sem erro visual.

3. Ação: Executar a ação principal
Resultado esperado: Reproduzir o cenário descrito pelo teste automatizado: Fluxos abre em /automacoes/fluxos sem erros.

4. Ação: Validar estado visual e permissões
Resultado esperado: Confirmar mensagens, menus, botões, dados exibidos, bloqueios e redirecionamentos esperados.

5. Ação: Registrar evidência
Resultado esperado: Anexar print, vídeo/trace se disponível e anotar usuário, perfil e massa usada.","O comportamento descrito em ""Tela de Automacao › @case=TC-AUTO-011 Fluxos abre em /automacoes/fluxos sem erros"" deve ocorrer sem divergência entre manual e automação.","Média","Fluxo completo","qase-doc-viva,automacao-existente,playwright,ui,automacoes,case-TC-AUTO-011","Regressão > Documentação viva testes > UI > automacoes","Automatizado","testes/ui/automacoes/automation-studio.spec.ts","npx playwright test testes/ui/automacoes/automation-studio.spec.ts --project=chromium --workers=1 --reporter=list"
"[AUTO] ambiente exige URL base e token no Studio","AUTO_DOC_ID: AUTO-904BD3A8ECB7

Objetivo: documentar e validar o teste automatizado existente em testes/ui/automacoes/automation-studio.spec.ts:126.

Descrição funcional: Tela de Automacao › @case=TC-AUTO-012 ambiente exige URL base e token no Studio. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Funcional na área UI / automacoes, camada UI, perfil Não específico.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/ui/automacoes/automation-studio.spec.ts

Comando: npx playwright test testes/ui/automacoes/automation-studio.spec.ts --project=chromium --workers=1 --reporter=list

Projects Playwright/Jest: chromium, quality-smoke

Requer navegador headed para validação visual: Sim

Dependências: navegador, servidor local Playwright","Ambiente disponível; dependências: navegador, servidor local Playwright; perfil: Não específico.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa e sessão
Resultado esperado: Garantir usuário/perfil necessário para UI / automacoes, servidor local disponível e dependências: navegador, servidor local Playwright.

2. Ação: Abrir a tela validada
Resultado esperado: Acessar manualmente a rota relacionada a UI / automacoes e aguardar carregamento completo sem erro visual.

3. Ação: Executar a ação principal
Resultado esperado: Reproduzir o cenário descrito pelo teste automatizado: ambiente exige URL base e token no Studio.

4. Ação: Validar estado visual e permissões
Resultado esperado: Confirmar mensagens, menus, botões, dados exibidos, bloqueios e redirecionamentos esperados.

5. Ação: Registrar evidência
Resultado esperado: Anexar print, vídeo/trace se disponível e anotar usuário, perfil e massa usada.","O comportamento descrito em ""Tela de Automacao › @case=TC-AUTO-012 ambiente exige URL base e token no Studio"" deve ocorrer sem divergência entre manual e automação.","Média","Funcional","qase-doc-viva,automacao-existente,playwright,ui,automacoes,case-TC-AUTO-012","Regressão > Documentação viva testes > UI > automacoes","Automatizado","testes/ui/automacoes/automation-studio.spec.ts","npx playwright test testes/ui/automacoes/automation-studio.spec.ts --project=chromium --workers=1 --reporter=list"
"[AUTO] brain agents tab renders agent selectors","AUTO_DOC_ID: AUTO-4B1A2BA807E2

Objetivo: documentar e validar o teste automatizado existente em testes/ui/brain/brain-agents.spec.ts:15.

Descrição funcional: brain agents tab renders agent selectors. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Funcional na área UI / brain, camada UI, perfil Não específico.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/ui/brain/brain-agents.spec.ts

Comando: npx playwright test testes/ui/brain/brain-agents.spec.ts --project=chromium --workers=1 --reporter=list

Projects Playwright/Jest: chromium, quality-smoke

Requer navegador headed para validação visual: Sim

Dependências: navegador, servidor local Playwright","Ambiente disponível; dependências: navegador, servidor local Playwright; perfil: Não específico.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa e sessão
Resultado esperado: Garantir usuário/perfil necessário para UI / brain, servidor local disponível e dependências: navegador, servidor local Playwright.

2. Ação: Abrir a tela validada
Resultado esperado: Acessar manualmente a rota relacionada a UI / brain e aguardar carregamento completo sem erro visual.

3. Ação: Executar a ação principal
Resultado esperado: Reproduzir o cenário descrito pelo teste automatizado: brain agents tab renders agent selectors.

4. Ação: Validar estado visual e permissões
Resultado esperado: Confirmar mensagens, menus, botões, dados exibidos, bloqueios e redirecionamentos esperados.

5. Ação: Registrar evidência
Resultado esperado: Anexar print, vídeo/trace se disponível e anotar usuário, perfil e massa usada.","O comportamento descrito em ""brain agents tab renders agent selectors"" deve ocorrer sem divergência entre manual e automação.","Média","Funcional","qase-doc-viva,automacao-existente,playwright,ui,brain","Regressão > Documentação viva testes > UI > brain","Automatizado","testes/ui/brain/brain-agents.spec.ts","npx playwright test testes/ui/brain/brain-agents.spec.ts --project=chromium --workers=1 --reporter=list"
"[AUTO] brain agents tab switches agent modes","AUTO_DOC_ID: AUTO-EB2826F8A09E

Objetivo: documentar e validar o teste automatizado existente em testes/ui/brain/brain-agents.spec.ts:26.

Descrição funcional: brain agents tab switches agent modes. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Funcional na área UI / brain, camada UI, perfil Não específico.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/ui/brain/brain-agents.spec.ts

Comando: npx playwright test testes/ui/brain/brain-agents.spec.ts --project=chromium --workers=1 --reporter=list

Projects Playwright/Jest: chromium, quality-smoke

Requer navegador headed para validação visual: Sim

Dependências: navegador, servidor local Playwright","Ambiente disponível; dependências: navegador, servidor local Playwright; perfil: Não específico.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa e sessão
Resultado esperado: Garantir usuário/perfil necessário para UI / brain, servidor local disponível e dependências: navegador, servidor local Playwright.

2. Ação: Abrir a tela validada
Resultado esperado: Acessar manualmente a rota relacionada a UI / brain e aguardar carregamento completo sem erro visual.

3. Ação: Executar a ação principal
Resultado esperado: Reproduzir o cenário descrito pelo teste automatizado: brain agents tab switches agent modes.

4. Ação: Validar estado visual e permissões
Resultado esperado: Confirmar mensagens, menus, botões, dados exibidos, bloqueios e redirecionamentos esperados.

5. Ação: Registrar evidência
Resultado esperado: Anexar print, vídeo/trace se disponível e anotar usuário, perfil e massa usada.","O comportamento descrito em ""brain agents tab switches agent modes"" deve ocorrer sem divergência entre manual e automação.","Média","Funcional","qase-doc-viva,automacao-existente,playwright,ui,brain","Regressão > Documentação viva testes > UI > brain","Automatizado","testes/ui/brain/brain-agents.spec.ts","npx playwright test testes/ui/brain/brain-agents.spec.ts --project=chromium --workers=1 --reporter=list"
"[AUTO] brain agent sends message and receives streaming response","AUTO_DOC_ID: AUTO-7A5CE521238D

Objetivo: documentar e validar o teste automatizado existente em testes/ui/brain/brain-agents.spec.ts:39.

Descrição funcional: brain agent sends message and receives streaming response. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Funcional na área UI / brain, camada UI, perfil Não específico.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/ui/brain/brain-agents.spec.ts

Comando: npx playwright test testes/ui/brain/brain-agents.spec.ts --project=chromium --workers=1 --reporter=list

Projects Playwright/Jest: chromium, quality-smoke

Requer navegador headed para validação visual: Sim

Dependências: navegador, servidor local Playwright","Ambiente disponível; dependências: navegador, servidor local Playwright; perfil: Não específico.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa e sessão
Resultado esperado: Garantir usuário/perfil necessário para UI / brain, servidor local disponível e dependências: navegador, servidor local Playwright.

2. Ação: Abrir a tela validada
Resultado esperado: Acessar manualmente a rota relacionada a UI / brain e aguardar carregamento completo sem erro visual.

3. Ação: Executar a ação principal
Resultado esperado: Reproduzir o cenário descrito pelo teste automatizado: brain agent sends message and receives streaming response.

4. Ação: Validar estado visual e permissões
Resultado esperado: Confirmar mensagens, menus, botões, dados exibidos, bloqueios e redirecionamentos esperados.

5. Ação: Registrar evidência
Resultado esperado: Anexar print, vídeo/trace se disponível e anotar usuário, perfil e massa usada.","O comportamento descrito em ""brain agent sends message and receives streaming response"" deve ocorrer sem divergência entre manual e automação.","Média","Funcional","qase-doc-viva,automacao-existente,playwright,ui,brain","Regressão > Documentação viva testes > UI > brain","Automatizado","testes/ui/brain/brain-agents.spec.ts","npx playwright test testes/ui/brain/brain-agents.spec.ts --project=chromium --workers=1 --reporter=list"
"[AUTO] brain agent input disabled while loading and send button inactive when empty","AUTO_DOC_ID: AUTO-DC2BC014DFBB

Objetivo: documentar e validar o teste automatizado existente em testes/ui/brain/brain-agents.spec.ts:63.

Descrição funcional: brain agent input disabled while loading and send button inactive when empty. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Funcional na área UI / brain, camada UI, perfil Não específico.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/ui/brain/brain-agents.spec.ts

Comando: npx playwright test testes/ui/brain/brain-agents.spec.ts --project=chromium --workers=1 --reporter=list

Projects Playwright/Jest: chromium, quality-smoke

Requer navegador headed para validação visual: Sim

Dependências: navegador, servidor local Playwright","Ambiente disponível; dependências: navegador, servidor local Playwright; perfil: Não específico.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa e sessão
Resultado esperado: Garantir usuário/perfil necessário para UI / brain, servidor local disponível e dependências: navegador, servidor local Playwright.

2. Ação: Abrir a tela validada
Resultado esperado: Acessar manualmente a rota relacionada a UI / brain e aguardar carregamento completo sem erro visual.

3. Ação: Executar a ação principal
Resultado esperado: Reproduzir o cenário descrito pelo teste automatizado: brain agent input disabled while loading and send button inactive when empty.

4. Ação: Validar estado visual e permissões
Resultado esperado: Confirmar mensagens, menus, botões, dados exibidos, bloqueios e redirecionamentos esperados.

5. Ação: Registrar evidência
Resultado esperado: Anexar print, vídeo/trace se disponível e anotar usuário, perfil e massa usada.","O comportamento descrito em ""brain agent input disabled while loading and send button inactive when empty"" deve ocorrer sem divergência entre manual e automação.","Média","Funcional","qase-doc-viva,automacao-existente,playwright,ui,brain","Regressão > Documentação viva testes > UI > brain","Automatizado","testes/ui/brain/brain-agents.spec.ts","npx playwright test testes/ui/brain/brain-agents.spec.ts --project=chromium --workers=1 --reporter=list"
"[AUTO] brain agents tab messages area starts empty with quick prompts","AUTO_DOC_ID: AUTO-AC0C4870A52C

Objetivo: documentar e validar o teste automatizado existente em testes/ui/brain/brain-agents.spec.ts:79.

Descrição funcional: brain agents tab messages area starts empty with quick prompts. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Funcional na área UI / brain, camada UI, perfil Não específico.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/ui/brain/brain-agents.spec.ts

Comando: npx playwright test testes/ui/brain/brain-agents.spec.ts --project=chromium --workers=1 --reporter=list

Projects Playwright/Jest: chromium, quality-smoke

Requer navegador headed para validação visual: Sim

Dependências: navegador, servidor local Playwright","Ambiente disponível; dependências: navegador, servidor local Playwright; perfil: Não específico.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa e sessão
Resultado esperado: Garantir usuário/perfil necessário para UI / brain, servidor local disponível e dependências: navegador, servidor local Playwright.

2. Ação: Abrir a tela validada
Resultado esperado: Acessar manualmente a rota relacionada a UI / brain e aguardar carregamento completo sem erro visual.

3. Ação: Executar a ação principal
Resultado esperado: Reproduzir o cenário descrito pelo teste automatizado: brain agents tab messages area starts empty with quick prompts.

4. Ação: Validar estado visual e permissões
Resultado esperado: Confirmar mensagens, menus, botões, dados exibidos, bloqueios e redirecionamentos esperados.

5. Ação: Registrar evidência
Resultado esperado: Anexar print, vídeo/trace se disponível e anotar usuário, perfil e massa usada.","O comportamento descrito em ""brain agents tab messages area starts empty with quick prompts"" deve ocorrer sem divergência entre manual e automação.","Média","Funcional","qase-doc-viva,automacao-existente,playwright,ui,brain","Regressão > Documentação viva testes > UI > brain","Automatizado","testes/ui/brain/brain-agents.spec.ts","npx playwright test testes/ui/brain/brain-agents.spec.ts --project=chromium --workers=1 --reporter=list"
"[AUTO] Sidebar Casos navega para rota canônica","AUTO_DOC_ID: AUTO-2ABA0CF3A934

Objetivo: documentar e validar o teste automatizado existente em testes/ui/casos-de-teste/navigation-central-cases.spec.ts:49.

Descrição funcional: Navegação central de casos › @case=TC-NAV-001 Sidebar Casos navega para rota canônica. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Funcional na área UI / casos-de-teste, camada UI, perfil Não específico.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/ui/casos-de-teste/navigation-central-cases.spec.ts

Comando: npx playwright test testes/ui/casos-de-teste/navigation-central-cases.spec.ts --project=chromium --workers=1 --reporter=list

Projects Playwright/Jest: chromium, quality-smoke

Requer navegador headed para validação visual: Sim

Dependências: navegador, servidor local Playwright","Ambiente disponível; dependências: navegador, servidor local Playwright; perfil: Não específico.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa e sessão
Resultado esperado: Garantir usuário/perfil necessário para UI / casos-de-teste, servidor local disponível e dependências: navegador, servidor local Playwright.

2. Ação: Abrir a tela validada
Resultado esperado: Acessar manualmente a rota relacionada a UI / casos-de-teste e aguardar carregamento completo sem erro visual.

3. Ação: Executar a ação principal
Resultado esperado: Reproduzir o cenário descrito pelo teste automatizado: Sidebar Casos navega para rota canônica.

4. Ação: Validar estado visual e permissões
Resultado esperado: Confirmar mensagens, menus, botões, dados exibidos, bloqueios e redirecionamentos esperados.

5. Ação: Registrar evidência
Resultado esperado: Anexar print, vídeo/trace se disponível e anotar usuário, perfil e massa usada.","O comportamento descrito em ""Navegação central de casos › @case=TC-NAV-001 Sidebar Casos navega para rota canônica"" deve ocorrer sem divergência entre manual e automação.","Média","Funcional","qase-doc-viva,automacao-existente,playwright,ui,casos-de-teste,case-TC-NAV-001","Regressão > Documentação viva testes > UI > casos-de-teste","Automatizado","testes/ui/casos-de-teste/navigation-central-cases.spec.ts","npx playwright test testes/ui/casos-de-teste/navigation-central-cases.spec.ts --project=chromium --workers=1 --reporter=list"
"[AUTO] Atalho Casos do UI Studio navega para rota canônica","AUTO_DOC_ID: AUTO-2E9655281ADE

Objetivo: documentar e validar o teste automatizado existente em testes/ui/casos-de-teste/navigation-central-cases.spec.ts:55.

Descrição funcional: Navegação central de casos › @case=TC-NAV-002 Atalho Casos do UI Studio navega para rota canônica. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Funcional na área UI / casos-de-teste, camada UI, perfil Não específico.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/ui/casos-de-teste/navigation-central-cases.spec.ts

Comando: npx playwright test testes/ui/casos-de-teste/navigation-central-cases.spec.ts --project=chromium --workers=1 --reporter=list

Projects Playwright/Jest: chromium, quality-smoke

Requer navegador headed para validação visual: Sim

Dependências: navegador, servidor local Playwright","Ambiente disponível; dependências: navegador, servidor local Playwright; perfil: Não específico.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa e sessão
Resultado esperado: Garantir usuário/perfil necessário para UI / casos-de-teste, servidor local disponível e dependências: navegador, servidor local Playwright.

2. Ação: Abrir a tela validada
Resultado esperado: Acessar manualmente a rota relacionada a UI / casos-de-teste e aguardar carregamento completo sem erro visual.

3. Ação: Executar a ação principal
Resultado esperado: Reproduzir o cenário descrito pelo teste automatizado: Atalho Casos do UI Studio navega para rota canônica.

4. Ação: Validar estado visual e permissões
Resultado esperado: Confirmar mensagens, menus, botões, dados exibidos, bloqueios e redirecionamentos esperados.

5. Ação: Registrar evidência
Resultado esperado: Anexar print, vídeo/trace se disponível e anotar usuário, perfil e massa usada.","O comportamento descrito em ""Navegação central de casos › @case=TC-NAV-002 Atalho Casos do UI Studio navega para rota canônica"" deve ocorrer sem divergência entre manual e automação.","Média","Funcional","qase-doc-viva,automacao-existente,playwright,ui,casos-de-teste,case-TC-NAV-002","Regressão > Documentação viva testes > UI > casos-de-teste","Automatizado","testes/ui/casos-de-teste/navigation-central-cases.spec.ts","npx playwright test testes/ui/casos-de-teste/navigation-central-cases.spec.ts --project=chromium --workers=1 --reporter=list"
"[AUTO] Líder TC vincula automação sem duplicar caso","AUTO_DOC_ID: AUTO-163D983195C2

Objetivo: documentar e validar o teste automatizado existente em testes/ui/casos-de-teste/test-case-automation-link.spec.ts:92.

Descrição funcional: Automação Playwright vinculada ao caso existente › @case=TC-AUTOMATION-LINK-leader_tc Líder TC vincula automação sem duplicar caso. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Funcional na área UI / casos-de-teste, camada UI, perfil Líder TC.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/ui/casos-de-teste/test-case-automation-link.spec.ts

Comando: npx playwright test testes/ui/casos-de-teste/test-case-automation-link.spec.ts --project=chromium --workers=1 --reporter=list

Projects Playwright/Jest: chromium, quality-smoke

Requer navegador headed para validação visual: Sim

Dependências: navegador, servidor local Playwright","Ambiente disponível; dependências: navegador, servidor local Playwright; perfil: Líder TC.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa e sessão
Resultado esperado: Garantir usuário/perfil necessário para UI / casos-de-teste, servidor local disponível e dependências: navegador, servidor local Playwright.

2. Ação: Abrir a tela validada
Resultado esperado: Acessar manualmente a rota relacionada a UI / casos-de-teste e aguardar carregamento completo sem erro visual.

3. Ação: Executar a ação principal
Resultado esperado: Reproduzir o cenário descrito pelo teste automatizado: Líder TC vincula automação sem duplicar caso.

4. Ação: Validar estado visual e permissões
Resultado esperado: Confirmar mensagens, menus, botões, dados exibidos, bloqueios e redirecionamentos esperados.

5. Ação: Registrar evidência
Resultado esperado: Anexar print, vídeo/trace se disponível e anotar usuário, perfil e massa usada.","O comportamento descrito em ""Automação Playwright vinculada ao caso existente › @case=TC-AUTOMATION-LINK-leader_tc Líder TC vincula automação sem duplicar caso"" deve ocorrer sem divergência entre manual e automação.","Média","Funcional","qase-doc-viva,automacao-existente,playwright,ui,casos-de-teste,case-TC-AUTOMATION-LINK-leader_tc","Regressão > Documentação viva testes > UI > casos-de-teste","Automatizado","testes/ui/casos-de-teste/test-case-automation-link.spec.ts","npx playwright test testes/ui/casos-de-teste/test-case-automation-link.spec.ts --project=chromium --workers=1 --reporter=list"
"[AUTO] Suporte Técnico vincula automação sem duplicar caso","AUTO_DOC_ID: AUTO-F392DC5B41FD

Objetivo: documentar e validar o teste automatizado existente em testes/ui/casos-de-teste/test-case-automation-link.spec.ts:92.

Descrição funcional: Automação Playwright vinculada ao caso existente › @case=TC-AUTOMATION-LINK-technical_support Suporte Técnico vincula automação sem duplicar caso. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Funcional na área UI / casos-de-teste, camada UI, perfil Suporte Técnico.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/ui/casos-de-teste/test-case-automation-link.spec.ts

Comando: npx playwright test testes/ui/casos-de-teste/test-case-automation-link.spec.ts --project=chromium --workers=1 --reporter=list

Projects Playwright/Jest: chromium, quality-smoke

Requer navegador headed para validação visual: Sim

Dependências: navegador, servidor local Playwright","Ambiente disponível; dependências: navegador, servidor local Playwright; perfil: Suporte Técnico.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa e sessão
Resultado esperado: Garantir usuário/perfil necessário para UI / casos-de-teste, servidor local disponível e dependências: navegador, servidor local Playwright.

2. Ação: Abrir a tela validada
Resultado esperado: Acessar manualmente a rota relacionada a UI / casos-de-teste e aguardar carregamento completo sem erro visual.

3. Ação: Executar a ação principal
Resultado esperado: Reproduzir o cenário descrito pelo teste automatizado: Suporte Técnico vincula automação sem duplicar caso.

4. Ação: Validar estado visual e permissões
Resultado esperado: Confirmar mensagens, menus, botões, dados exibidos, bloqueios e redirecionamentos esperados.

5. Ação: Registrar evidência
Resultado esperado: Anexar print, vídeo/trace se disponível e anotar usuário, perfil e massa usada.","O comportamento descrito em ""Automação Playwright vinculada ao caso existente › @case=TC-AUTOMATION-LINK-technical_support Suporte Técnico vincula automação sem duplicar caso"" deve ocorrer sem divergência entre manual e automação.","Média","Funcional","qase-doc-viva,automacao-existente,playwright,ui,casos-de-teste,case-TC-AUTOMATION-LINK-technical_support","Regressão > Documentação viva testes > UI > casos-de-teste","Automatizado","testes/ui/casos-de-teste/test-case-automation-link.spec.ts","npx playwright test testes/ui/casos-de-teste/test-case-automation-link.spec.ts --project=chromium --workers=1 --reporter=list"
